index,value_hex,value_dec
5345,eb0c2948dd634e9b,16936957691562249883
5346,89eac68b50298539,9937973829394072889
5347,0ad02c3c202e5237,779171372284662327
5348,4f3d5ae1a176b633,5709819827698710067
5349,a25cf46a5f5a51dc,11699494669705171420
5350,a38ec6ad43c67460,11785575722343887968
5351,75e83fe7b7f16dd0,8496110961490488784
5352,7ff75727d32d8d1d,9220934590622698781
5353,1662b8cc209996ba,1613054803411834554
5354,29d3b242ace1a7d0,3013948575079049168
5355,7140330b34fc2380,8160578648021934976
5356,ea96b5a433b6aabc,16903897968228608700
5357,05efee4936fc0121,427822487845994785
5358,4d3ef9cd2042fbdc,5566160848881384412
5359,2cb38336bb68a11b,3221062429595705627
5360,c804994bfe69bae7,14412813259162368743
5361,fffc88e5819f53a0,18445768693106299808
5362,91f0dbc0fea06cc0,10516146751862238400
5363,0335da9d72aeafec,231331325648220140
5364,91c23a071eb50d44,10503021083235781956
5365,1b435c8ad0e59e23,1964515613743619619
5366,8d0c503ef6b2932c,10163586690425459500
5367,b060879671e00554,12709307228664890708
5368,03d7e9ea103ece9c,276947093610745500
5369,86ceb3d47d290f91,9713899171499020177
5370,89f0fb3c1e1986bf,9939720613228283583
5371,f8e125677fd8ac59,17933656317622791257
5372,cea18fa9f4ea1dbd,14889339803184799165
5373,818060563ff4307b,9331564351468089467
5374,e7e31a250330954b,16709227788744299851
5375,8b8265ca6f8c5c67,10052709238373637223
5376,921cbec5980f0284,10528499784754332292
5377,ece26784cdb146ef,17069319357771892463
5378,fe11a8af01e5f76d,18307599429842368365
5379,56c994cd53f1cb02,6253693167178205954
5380,6039043ed3aaebdf,6933577769199266783
5381,e365c6131aa5fbf7,16385720604611181559
5382,6378567f69df2e78,7167573912197213816
5383,4585d10c1e67a179,5009640010499465593
5384,a2c658c47f485715,11729159880505317141
5385,d2d16305dacc55f4,15191031894894204404
5386,51cce6da2dbb4940,5894339837065644352
5387,048cc52fd3bad242,327853682097574466
5388,4db84845e6c225f9,5600305601696638457
5389,e152175d72cbddc2,16236065296749419970
5390,b28ac72c799a3c5e,12865314279369882718
5391,0081bab7b24b55fe,36515570128737790
5392,b8ba51ad34b88a9c,13311041453002623644
5393,5c0f8b6c765dbde3,6633674074098613731
5394,74bba45fbdbb5437,8411497460156552247
5395,56e7570533ac08a7,6262069486735329447
5396,924ab7ccd7bbd7cd,10541439968234690509
5397,b3f175b2ee38eea8,12966274213537705640
5398,cb3a4fc9e5a51659,14644104866908411481
5399,b4dfefb46ca678ef,13033399404829505775
5400,ce7339bacadbbf2c,14876297468564979500
5401,bf7ce4e4821bc141,13798155028442890561
5402,92b035997588db1a,10570007258656725786
5403,3df0b450773b43ef,4463265488414917615
5404,5a03647a2563d2f3,6486138364119732979
5405,23cfe50a74c42a35,2580532944578030133
5406,04d9a123952b3bd7,349487620296489943
5407,5dcb4177efd7967a,6758567649180358266
5408,c77e67aee95cafdf,14375041061550338015
5409,2dbaccdfaac87443,3295171338389976131
5410,5dd00eeca495a0cd,6759919450219454669
5411,9f9f98daf6c1102b,11502080039537676331
5412,cc3dc12d44c48ebe,14717131557488070334
5413,a726b1a927f3892b,12044509593526831403
5414,46067ca5aa3a2288,5045857483482604168
5415,4a5bdf35ec6cb0b1,5358121604380143793
5416,5568093d8e9a79bd,6154179050791926205
5417,7e26202920e46d6c,9089988258911513964
5418,860767aef8c0648a,9657801927114646666
5419,e3519fff4bf6a9cc,16380049238563137996
5420,44ce694d7cc5a3ab,4958016021308220331
5421,61a302b55ce89201,7035470020853928449
5422,b9984b3679309d85,13373521790810234245
5423,912680ee0b88913e,10459188944498626878
5424,2268f6669cc7e73c,2479502515444901692
5425,1e412f9333642116,2180076003892928790
5426,4d07a5ab182f0e59,5550587220021153369
5427,b76c83e20b407c37,13217084013300186167
5428,05b0ffc8a20bf3dd,410108803267949533
5429,3d3ee100af9ac59b,4413212077932070299
5430,d3beaf1e7f24690d,15257825133094791437
5431,15a61c7d0f87dbee,1559965644387507182
5432,d226d50af6d59743,15143025040147453763
5433,fd085c596ccdf905,18232924630556735749
5434,b5648e8ef5bc04c0,13070728763195262144
5435,9523a9021062b619,10746618962166068761
5436,224c01a350d4e3ed,2471352096466985965
5437,0e10521864281285,1013400180871402117
5438,f57c1a62120443e9,17689042444915852265
5439,db41c7194c65266f,15799127879262217839
5440,b6b8c26e5c92a1cd,13166487289872949709
5441,56611d74133f2e91,6224288544379055761
5442,94ba138ab762f05a,10716899749784645722
5443,885b8ca2a59b6731,9825601642229884721
5444,218d77124980e8aa,2417719495394125994
5445,0ac2c80c880de36d,775402042008920941
5446,7208dfc7eb85bbbc,8217063569880366012
5447,65921a9cd642b907,7318941605342394631
5448,c77730db78b45c9a,14373010454957284506
5449,34502e58203cfcaf,3769563844141972655
5450,789d15cff342d299,8691126838778581657
5451,083ce1633bff5de3,593597067230666211
5452,77a26324ca038396,8620561646399751062
5453,bf035aefca47877b,13763944872111736699
5454,b505f99d99d4bb29,13044106351034546985
5455,6e299b874ff4c560,7938046823681541472
5456,c5d26419f34d189f,14254565833199917215
5457,9be0d3e844e3ab3d,11232210465203661629
5458,c916ffc0db295813,14490050054886873107
5459,b91791f813a3d401,13337289316148433921
5460,91b2abe0a7e036a4,10498642662731560612
5461,dca8c9fe1aba51f5,15900180577638830581
5462,1b526d84e90725ec,1968756404726998508
5463,41bf2d8010ff06e9,4737555361081263849
5464,e0e1ea8864974396,16204490805779841942
5465,5f5e7d667a99aef9,6872067960510983929
5466,bad110790c0dfd2c,13461558873266453804
5467,2fb506630f75728d,3437660913098125965
5468,b87e42d1c7628376,13294136618805003126
5469,b6517ff30e0e29ac,13137422269906037164
5470,a490a79baa13a2d5,11858162105881699029
5471,c7d6503da65a3e13,14399785084277898771
5472,d61437a1bdb113f2,15426015791462552562
5473,2b92fed172f6021c,3139852065761002012
5474,ec9e6f436c369723,17050187574640285475
5475,2e65d522babf7635,3343312643531175477
5476,239e3c8740438b85,2566555389244181381
5477,6ad72af787da0aa6,7698669330637654694
5478,8c193ccf7d24ef69,10095166901583146857
5479,bd8e1d216309951c,13658886749093991708
5480,98b61c069d80cabc,11004013554264230588
5481,6cd231f347f2cf6a,7841384822159363946
5482,dae91e81142b5883,15774172709579872387
5483,864af4426dc4a1e4,9676815315505553892
5484,6bf7cb2d633381da,7779910277104107994
5485,0c560d77372452ad,888912782129648301
5486,188fe5e290f43929,1769885939837188393
5487,50ddd0049c5c166d,5827042211109017197
5488,6915796c749c6056,7572091855213191254
5489,15f5613519c07497,1582277724783801495
5490,eb0a9df8c5ddaaa4,16936523040477260452
5491,2aa7f63fbd3ce8b1,3073696024321910961
5492,3c0a4f7671e43867,4326357762178300007
5493,f1852962b7297b82,17403361838999632770
5494,f941ec076cc5568a,17960896305564046986
5495,46656278cc40170e,5072568826265081614
5496,41d9e3401e542764,4745073546937771876
5497,3fd221bceccd16bd,4598775264809129661
5498,dded14ce28c68f9a,15991460727542419354
5499,8391407070736c70,9480429542258732144
5500,46b069655cba1e22,5093687062624345634
5501,1a46b903659d48b3,1893404117596719283
5502,064c3c7937e7367f,453804153784186495
5503,69b3f930adeb30fb,7616705382285259003
5504,2e33b39dd08e6325,3329202039947158309
5505,ab0ac328fb6241b4,12324877911036412340
5506,a7bf59947c5cce26,12087478419162189350
5507,79435ca2a3e43353,8737929555632993107
5508,27c9e8625d526dad,2867078146968153517
5509,dfd8c1ec0b10c907,16129855284969523463
5510,4925bb9728bc4089,5270825196804915337
5511,633f732074d16648,7151561316523664968
5512,28057bb5504ee3aa,2883847155067315114
5513,147f9f8473087613,1477074594015245843
5514,c8d28802f944f805,14470778099048183813
5515,60142f3dcb62c3d0,6923210469627053008
5516,95bcf5ea86d20657,10789769194905929303
5517,d447a0b032607af3,15296371338007050995
5518,31d5f3078d93fa0e,3591043491663444494
5519,05e8c7ef3ebe2ee9,425809995150274281
5520,3ff9c3a4a3e2f5b1,4609930805482026417
5521,42711a4148c42314,4787636746567557908
5522,2b2960333da4484a,3110122790869813322
5523,8a0a95817f90677f,9946927110424651647
5524,497bf89490ee8597,5295099103874549143
5525,7cb1956ff9895af7,8985127039741287159
5526,f9ea564339575811,18008300906719172625
5527,b53825c4dba7d2aa,13058228646989779626
5528,a6316430d7cbac66,11975463045096516710
5529,daab7cde78261822,15756825016226158626
5530,0ace14a1218e06ab,778582467866920619
5531,db5e6f97601651d4,15807194438059839956
5532,a14102c16e5e5378,11619571543396209528
5533,7992a5f414c95673,8760246692928378483
5534,7988d652862ae358,8757485125348549464
5535,f5fa096e40cbfde5,17724489652608171493
5536,472e62abbb1dd390,5129145515339797392
5537,0a53d1cb0d018577,744169033473033591
5538,98c147386c8b1b01,11007157271934999297
5539,daf315b0a919e00a,15776977768104452106
5540,e623668efd5906ed,16583211017230157549
5541,f2e50750cff5d71b,17502403570513073947
5542,47431f0ff2d49b0c,5134982153491487500
5543,3cf61fe5fd9da8e4,4392733559209437412
5544,6dbdd6cde7e21589,7907712700579452297
5545,57c670c1370abd82,6324866701842890114
5546,d11d605e81a2a9a8,15068305887269661096
5547,9a93a9554ef5ec23,11138432487279422499
5548,b93766a00a51e92b,13346248858289695019
5549,c44b9ce746b857cd,14144571571825039309
5550,3b1920cf50797684,4258470997435971204
5551,faec777004b36373,18080957926984606579
5552,583bb5fd7a586810,6357875399247554576
5553,1553b9c18ee5dfb2,1536776138840727474
5554,b6c1ae3f764741ee,13168998372998595054
5555,c22571d0e860874b,13989712959562090315
5556,6c28abda0a247217,7793668108126024215
5557,817f8525fbf1318a,9331323351122129290
5558,283b7f7e52b66ddc,2899050965673340380
5559,39c1fb5adb47fbb2,4161883898311605170
5560,d6615cd01eb0556e,15447730245795337582
5561,47753cff8d6d2cb8,5149088817255099576
5562,f9024ca6e9362990,17942988145158400400
5563,3197bbf54c9ce07b,3573531491568509051
5564,6a20e0f4d5d19319,7647359509439025945
5565,32227b75acc77631,3612585596444702257
5566,414cb9c4238fcd17,4705339962756680983
5567,c80c9f0d2517430e,14415071386111787790
5568,78ce0575afe07aec,8704901132773784300
5569,25d31b6a8792a0be,2725552343844298942
5570,ddece913f9ac6d74,15991412648888266100
5571,7eddf42e2be2b78d,9141731297773926285
5572,12ec064d3ab3702c,1363471715953504300
5573,59481adb157be191,6433421595959353745
5574,6e3edf3718c8d5ea,7944032220460144106
5575,c371e35bf51ae9c7,14083287493857962439
5576,30c9b949f9b47f6f,3515544711512489839
5577,9f4cbf8d25f8cd9b,11478760163208908187
5578,098398d1a98d073f,685559594550626111
5579,a2cbe6adba9d632c,11730723288251196204
5580,020ba6876e38e159,147394513419690329
5581,b85d16306535b652,13284798872925091410
5582,f219f6584fce5fb6,17445245490752806838
5583,41e9e4ee1170c9e5,4749578993184852453
5584,a3f7d4483a4910dc,11815145554110386396
5585,eb1553cc06f6d5bf,16939537709179262399
5586,eb3252c974790372,16947699372944589682
5587,e21e7ee6f9d4729d,16293600032372060829
5588,59aeac4cef817724,6462291961758971684
5589,0c0f1988dde8004f,868941328735010895
5590,5bc8c5ad979cd5e3,6613753402157225443
5591,341cc7395a4bd426,3755095238462133286
5592,f1902da126442d7e,17406462729941953918
5593,1ca63a0494e9add8,2064401270548573656
5594,17bb3cd4a6f8fc7e,1710027367549303934
5595,f968da2928733ccf,17971854183329119439
5596,cbe8f449fb06a762,14693262382877550434
5597,c2f45cd17c72b03a,14047955192481230906
5598,d808f10c3e0ae7e9,15566957146888923113
5599,fdd1e0ab2cbfac9a,18289646587523083418
5600,9b6623c7d088c56c,11197676864607405420
5601,42a9773264ac9c12,4803501535888448530
5602,8b2bfc6b764ad6eb,10028386533746857707
5603,cfb010be606b1055,14965479971599618133
5604,6e489922091c01fc,7946769913956008444
5605,3dd715af51e7a011,4456054199043989521
5606,3aa40bc79d20519e,4225515302342906270
5607,b46c37203e0550f2,13000826835930796274
5608,9d79c8b1fc0301cd,11347321402899497421
5609,f9eac126f1906d3e,18008418433000041790
5610,f372f9a8f207586e,17542358002571892846
5611,4e1fea5be94cbdb4,5629475739713453492
5612,26f3d9deb37076b9,2806826543298410169
5613,38f78a2841dec0fc,4104901490879938812
5614,20b954344e230f0c,2358008463531118348
5615,7c22862b84e35ccd,8944859331382435021
5616,41301e0edd8d40eb,4697287460542824683
5617,af484f0a42e7d0ce,12630432060451311822
5618,65c70745b42776d8,7333838514152765144
5619,3ceadae79f0cf06c,4389561475166695532
5620,3201a4f6ced3935b,3603342556811989851
5621,69471b14daffa577,7586061873716372855
5622,cbcca51b68f273f3,14685294022091764723
5623,e4f7f9171c87a8e9,16498929637553318121
5624,8b86e651eb0e48f1,10053976457661532401
5625,33ff45a32f4b1d57,3746789982170979671
5626,0f6e8ad0114699ed,1111978784254761453
5627,eda7a253844ac28c,17124834587685077644
5628,666fb14dcd9a0ba1,7381313262003555233
5629,d2a6133f758ceb41,15178840757374872385
5630,274b7e0c9db82e3a,2831495383383289402
5631,f4644fb7beadac09,17610288093522144265
5632,d349a6846bfc2dbf,15224883102980255167
5633,bac598e062f2c5a8,13458331150966769064
5634,24b1b8b24f8f15b2,2644097532221658546
5635,d91a7c2620c8c274,15643952758825468532
5636,0b90917de7bc6ee7,833325901008367335
5637,3e86743dbcdf5de4,4505416285741342180
5638,f5f1b72ff366d795,17722147425254561685
5639,dc88bfdfe6cf92c8,15891162253547770568
5640,7e8ba62a38d68e8c,9118564570814123660
5641,11f7b5d66c01cfc5,1294703350431993797
5642,7e603e5287c64fcf,9106346970729304015
5643,843287222ab59461,9525824742657201249
5644,dc0e760ed9663d03,15856741144167070979
5645,c6ef8c49599fe15b,14334830385607729499
5646,f355c368bed56329,17534135578882564905
5647,0d598849506d1db7,961949843883630007
5648,46a10e3277c17953,5089364663825693011
5649,159f46bde244fa58,1558041777452415576
5650,e3c1c0b74f0e7847,16411610410652694599
5651,2f3176583315061c,3400629314827650588
5652,af4cefc5f0355910,12631734688285022480
5653,b224155e9772fe5c,12836408333924761180
5654,e9cf64611c89717e,16847795099269689726
5655,845fe0346d649084,9538589051572228228
5656,68fe9ad055916d43,7565654643608481091
5657,00653ce80b77a5a0,28495939970246048
5658,2ea9bf7c0b06e6b3,3362429136290637491
5659,e25a690421422670,16310464466934441584
5660,79e5f8f4d495fb15,8783700378678328085
5661,19bb097525210c38,1854086070331837496
5662,59bb1daad1cd2902,6465794309522008322
5663,3893b46723101899,4076800442763319449
5664,3c957e56dd21cfa4,4365534325347831716
5665,37934093fcbda554,4004615498007160148
5666,2eb02ee63e537b4a,3364240488068774730
5667,d11f40ec2a135822,15068834261267339298
5668,518e8c646e35c5ea,5876788926738712042
5669,2a9643797de97c6b,3068714385182129259
5670,8b40b60b91a55251,10034220130585891409
5671,9e69bf59f47ae8cf,11414865123621923023
5672,39f40846984ee46d,4175971853775332461
5673,6c6fa409c64b774d,7813644240399595341
5674,57cfd903d8db61e5,6327514612025221605
5675,e69d28c97cf6eb17,16617483045917092631
5676,10f87f355e6ef8ee,1222867166025414894
5677,a61d9a9347f1182e,11969893341978499118
5678,2e759b28b098a881,3347752497083623553
5679,c1bbc9473a8fda17,13959972777727351319
5680,276dcc4e374be701,2841151576247887617
5681,813905ce8914f2c2,9311480089186464450
5682,34bfc9442b61425d,3800977905146741341
5683,d6cafce9c2b3d2d4,15477461150336275156
5684,4479e0bdf601f740,4934221973241853760
5685,f091b792fe49b920,17334838282685102368
5686,8d1b6c551d3ed49f,10167839696537703583
5687,da0a563299143d9a,15711465025351990682
5688,6f7cc00332937dcc,8033506955288083916
5689,9e1d1d3912a75e33,11393294763280522803
5690,30bade2ac438eaa0,3511363134750780064
5691,348c97470b918bbc,3786567718104304572
5692,15761004f32d33d9,1546441135494083545
5693,3d5f4cb5f6614f18,4422337703507480344
5694,23711878be59b9eb,2553849370564475371
5695,41147a50593b85b1,4689507597512574385
5696,e2046de5714e3b8a,16286262984694446986
5697,b8cc6bc13bcab3b6,13316136675903714230
5698,f1802554afdf8094,17401950005817737364
5699,1c160b0828e6bc8a,2023817212223470730
5700,904db7683d602b56,10398168773002537814
5701,103bdcc57939db8c,1169771268933278604
5702,cc4f7b6ee204880e,14722121423066007566
5703,59d7e057b1a336a9,6473889656615417513
5704,46b74cb4c2b9b30b,5095625842637779723
5705,40b657f56c8fc290,4663011175788692112
5706,a05c8667e2ca3561,11555258524670506337
5707,66ec8add9f570255,7416455370838049365
5708,02b9474fe9b67f7f,196266467316367231
5709,2c7c8ae200feea35,3205589738064898613
5710,d1c3bf768133f592,15115135290080228754
5711,d445b3f9c0af6003,15295829594694705155
5712,bdc44e54a80b104d,13674140494107185229
5713,e41edeb5c1db5bce,16437820562171714510
5714,128e8e5954d1156c,1337162653701838188
5715,8d524292cfdbc515,10183274905758057749
5716,26de69587f7341aa,2800791847087325610
5717,01e44e27e23183a5,136319821933544357
5718,2ec642bc0bb58076,3370454746551124086
5719,3890d83330c81452,4075995377143649362
5720,37c0fc59d9642069,4017488330443989097
5721,f619991a1f515288,17733373345221661320
5722,6964b117e410f18b,7594389587822178699
5723,a85bcec1a9fd0ab0,12131517352428505776
5724,f30536b1fae04e84,17511462864146157188
5725,abba04e64c8db9e9,12374208313327204841
5726,0fb3742e91cd542c,1131375674763596844
5727,10dba5e617ba4390,1214746932165624720
5728,07e04c96f7a915d2,567537764332541394
5729,23fa57b9c273c89e,2592480990848075934
5730,e8ab88cf6cd961e8,16765644462282596840
5731,9551d18dd5549e3b,10759611391864512059
5732,34dbbb9f7cc7f3ad,3808844203539559341
5733,c65f1c7762f1a18f,14294175041383932303
5734,a0c49f05e176808b,11584558989110050955
5735,9f36fa97531066ea,11472632628613506794
5736,815fb5d56a3dbaa9,9322369681895307945
5737,95fe55a0a7a6707d,10808170304231600253
5738,e9e9e6fa5c399d69,16855257043374284137
5739,a3bf71e454a47ad3,11799274774220536531
5740,052800a690dd36c4,371547684653053636
5741,730e942681ed7668,8290726857145153128
5742,40a0cd7a3a51cff2,4656947939549237234
5743,c0cf90519c84fd96,13893482055653981590
5744,3cd1c7b87265ee49,4382503507415395913
5745,ccd2a0bb82c14a4f,14759035656059570767
5746,b3ba854519905a92,12950810210285410962
5747,4199a8ceed3eb2d0,4726994890599084752
5748,684e06439ee10f02,7515951715626061570
5749,af1d98942e9438e6,12618409493166045414
5750,68ff03c6807e9ffa,7565770050099912698
5751,81b838efe9ff043e,9347283629681607742
5752,33f9241d9ffd9f7c,3745064274792128380
5753,2a57e27871707825,3051156279493949477
5754,41aea8eb6877856b,4732905987436414315
5755,516cd63e9ed87c38,5867299978998217784
5756,85d21fe67efb963f,9642804826987009599
5757,1534fbc3a06bec7b,1528122991214062715
5758,b1a10c500d0ef4d6,12799525153919661270
5759,763bda27bdfca4ec,8519642984327455980
5760,ac8c7b113bbc43c6,12433447985209951174
5761,422964d68664c4ef,4767452553088910575
5762,fbfaa2e637e92781,18157003957361780609
5763,4e85a0c396d52b67,5658105268770515815
5764,c166c423f9fd9025,13936041755741622309
5765,14ab70cbbd71a620,1489408122135094816
5766,2147bfb401060362,2398096106430268258
5767,66bcab4789c44a02,7402980211232623106
5768,9f71313e2f6c2de4,11489018267552198116
5769,d4fbbd6554a4d994,15347068398104533396
5770,94825252fbed02f9,10701206180953129721
5771,31d6ad5e230da7c4,3591248372701177796
5772,d3d6828cc6ba8d14,15264531528160021780
5773,128d2b780b56a832,1336772458985203762
5774,fa19056e2c7a205c,18021441354650493020
5775,2b89c50c96c80112,3137255273300230418
5776,e83e1271e49984e7,16734833545731212519
5777,05efe050060fd055,427807123927191637
5778,d8dee898fb17eb7e,15627183500767521662
5779,daea014bf6aa8e7a,15774422070591131258
5780,3789e2e7efdaaf54,4001979229684805460
5781,329d4404f7fe8495,3647146061371180181
5782,671b72b089c096e2,7429658112828675810
5783,4412964c6979e579,4905148199091168633
5784,04b61bd8f460d437,339489440539923511
5785,a15a57657141a8dc,11626701481213798620
5786,ba5e505680115533,13429259471311426867
5787,cafc9f4c3c0f783c,14626740839566506044
5788,f9de404dc5c864f3,18004899063048725747
5789,9507679322f10d40,10738665718132313408
5790,c2882c4663bd6637,14017502521023358519
5791,f31035720021301e,17514557714588577822
5792,5335f7706be2ee89,5995970541132115593
5793,1d25ad867dd3263e,2100275594386417214
5794,92055d37c7bf7eb0,10521918598576832176
5795,35a0d6f6f74c599b,3864324836483160475
5796,ffb77ee2c4d7be85,18426335912839855749
5797,4d9a75b33b8132d6,5591911299991810774
5798,bf85c9770325de41,13800658146137857601
5799,1850c7580bf1a167,1752119436018557287
5800,0d4a7358253bf700,957704693188654848
5801,a900110efdaadba0,12177752148492868512
5802,57a36621f944623e,6315003398605529662
5803,2722666698bdd575,2819928907522626933
5804,be7deaf9bceadfaa,13726385597632405418
5805,e60b59a947a01cab,16576441437053263019
5806,a26c119f0aec6c44,11703748906409815108
5807,67b4ad7dbb7ca611,7472788437242521105
5808,18ce5a2544e69ed5,1787465218228920021
5809,f3b40b5527cb82f1,17560673307392180977
5810,e58c17ca2b2dce7f,16540621688500244095
5811,c03cd4257c41314f,13852179811348328783
5812,f5923ff315e6cef6,17695276199169150710
5813,4a1375c443f680cc,5337739469178437836
5814,6e0618fd0be6d978,7928051669137807736
5815,05d0923061387250,418995501832630864
5816,261ef60219dbd26d,2746903311626785389
5817,489db35e0ed51b61,5232535558631529313
5818,0f79539a662fb020,1115014305355378720
5819,f7e3196b986ca53a,17862148496990971194
5820,2baef95b18e4232e,3147727359233499950
5821,e91f898911d5e166,16798296356917993830
5822,0024ae91d82a5b80,10325040581729152
5823,527e217e0eaf330b,5944225383471592203
5824,9d85839a6baf7c20,11350623135112068128
5825,8a00264b2133668d,9943990081355474573
5826,1b44c33096ac3818,1964909950894094360
5827,bcd4640a337b3a83,13606610369169275523
5828,f93714c4ecb3b796,17957844875180488598
5829,493c53905364710f,5277184742710866191
5830,fe7dad6ac42e0012,18338003931792015378
5831,7d0bcbe4cd582dc4,9010519663042899396
5832,34f413ae0e4aa5a5,3815696422574663077
5833,2b80f6c980af6957,3134776685957704023
5834,4d851e9f0516e24d,5585904581156987469
5835,bf44c6df803bcbc7,13782359422891969479
5836,223f235241f74754,2467729957023336276
5837,f3ba119427f1d42e,17562369024907662382
5838,6ade26e05c01841e,7700635157908259870
5839,414ffe160a57fbbe,4706259506241731518
5840,66a403beafaa44c7,7396040605575038151
5841,4847547c57467d57,5208224387094183255
5842,81799d2f383db77d,9329660929207285629
5843,f70fef44aaada721,17802710930219181857
5844,cbda6791ef210206,14689167011102130694
5845,72bfe2e63cc4f16e,8268576919365415278
5846,dfeda060060ccb76,16135729374217161590
5847,3a344d6980dcd15f,4194062268517634399
5848,2a4b9bbc2e0082a5,3047700805374214821
5849,5f4fd186ba31c1d7,6867938333342941655
5850,638d36bdf760cd9a,7173449970998103450
5851,47a45c75d25250ec,5162352733982970092
5852,031253541635d56a,221330952309560682
5853,8686a963ec0bdcea,9693621494588628202
5854,2d7f83a0eaf90074,3278483780909203572
5855,58fec1f0ab48e29f,6412776158832157343
5856,fb0650dce70ff306,18088233863079785222
5857,999f3992de523101,11069629712057905409
5858,0d1ca97bcc276581,944816371012167041
5859,b80eee73d9e182ac,13262800133996774060
5860,ed108b36046c7fed,17082306450735005677
5861,7f14ceefe93c5ff3,9157171472156614643
5862,f5063fed26f92a78,17655869676946270840
5863,ee5d8ef90babf098,17176041754154758296
5864,fdc7cbb405eb5313,18286808786015048467
5865,8ad41b230ec6a55d,10003650509682419037
5866,ab20d58da70bc836,12331090584110090294
5867,c4c308d386b6968a,14178185756483688074
5868,c057b3bc3c64c4ba,13859743999304451258
5869,9251a77c938f7db3,10543392356144479667
5870,f01b98301aa37dbc,17301589725846666684
5871,1f838fc572d0c755,2270816715322476373
5872,57552d3706c996a8,6292985768680461992
5873,1a87f48882501796,1911765433981081494
5874,58af4b8aae7e304f,6390409455267098703
5875,79e85652c8b95f90,8784365986741051280
5876,6491dd17dd19dd98,7246816369979284888
5877,143d78104b083b99,1458453865711549337
5878,3bba1df6ac300227,4303785339193917991
5879,2f5f2c0302245035,3413495434002583605
5880,ff4eee258eb385d3,18396903372930385363
5881,d16ceae9a3404c34,15090694740598869044
5882,e0555b04e1611c6a,16164926514035498090
5883,5b928dae6978d29a,6598492184284549786
5884,f90c3413473e547e,17945775872568874110
5885,c49cbbff58bdeb46,14167405233180633926
5886,ad24f06374a022fd,12476361177672196861
5887,e6b43a795924f2c7,16623976417392390855
5888,e64cfa6834c79b7f,16594914052422474623
5889,b44a57ccaa959f72,12991292611650494322
5890,a1d22ed3a3de2e12,11660433871737859602
5891,c7960f4efe1d715a,14381699291999465818
5892,afb5e57f57d89a4d,12661278262519437901
5893,1fa0fe5792bf5e3a,2279101063527095866
5894,afff0b40fb87f97b,12681867449424411003
5895,04969502958c6373,330615460989789043
5896,b5158d86e8e8c89a,13048491105948584090
5897,30e3e48fa3e19191,3522910639114785169
5898,d641ae2059cf37fe,15438812451571709950
5899,ed08040ce944bcf3,17079906040302320883
5900,269901e7d8d44dbd,2781256340164857277
5901,3e0c4e157b88b55f,4471034384245896543
5902,237fa0ad3bafdf14,2557939779260899092
5903,8bb4b8a9abb7865b,10066874105949816411
5904,09933ec76bc4b728,689964194145285928
5905,24b87d7406b6e1ca,2646002718362493386
5906,9edf93e820b04dcb,11448031402989211083
5907,b34ae5388dc2bd23,12919390512124968227
5908,28bb7487fe033d89,2935067709593042313
5909,50abc42f414fd45e,5812955451290014814
5910,6bf178a563f80791,7778130683187693457
5911,03a5c1d0cf881118,262829255850201368
5912,41c62d707acc3fa7,4739525618973818791
5913,d9b8a417e3e13d3c,15688469724459515196
5914,f33591396256c55a,17525073200631170394
5915,0d72f1a72dce909d,969102570168422557
5916,a66e6bc39056ad16,11992641345418603798
5917,e6522297724941f9,16596365610666508793
5918,1a1c7174928774d1,1881503489822520529
5919,ef531d8f246e34a5,17245159898760492197
5920,3bff8ecdc49ce1bb,4323331181717021115
5921,0d165fa825275e82,943046347763179138
5922,6e30b2a2d98df604,7940042555558589956
5923,ad2e1ec0763e4086,12478945429456568454
5924,907042a14ce0d480,10407891999400187008
5925,8306523a0103642a,9441324077907403818
5926,a1e0f2c9a841ec8d,11664589982814825613
5927,3dda4d1de8986735,4456959572088219445
5928,b2acc5bb8c5e626b,12874882844049957483
5929,0406e523d45a0e0f,290171168061263375
5930,7b900cae4601b408,8903630405949830152
5931,e57f3fa555fd5779,16537006336072570745
5932,01ce201a19b6e89f,130076735712979103
5933,ef17cef79a8242e9,17228466462373593833
5934,e01ceac7fbddc749,16149040508488763209
5935,b4fae415ed45c4ed,13040986453830911213
5936,f8d80a641358c58a,17931093341313222026
5937,2ad70444b1f59dff,3086940762675715583
5938,63a763bcb6dbe41b,7180817793038410779
5939,de2716f925825d43,16007788659843685699
5940,5ae3875c284acd79,6549227113009565049
5941,01e0ddc2c210bd75,135351817370385781
5942,fca935bdc6f64ec2,18206142057825062594
5943,1b29910996aa155f,1957254983437653343
5944,ff5c2e4d5a2a3830,18400633087289079856
5945,5e6f48f2b20ea1db,6804737769186697691
5946,7968326b799eab35,8748297713350519605
5947,b49045804efaf264,13010975740856562276
5948,aceb207e3848d4bc,12460088520532874428
5949,37e195f46c04ecd1,4026664418862755025
5950,4ba27c2f855f003c,5450055042614624316
5951,1a12dd92f8ad7ada,1878807617874000602
5952,f6ae1e1870edac19,17775177869600599065
5953,1e1ef5915d2270b3,2170442075120758963
5954,1b3251965bd095cf,1959718494086927823
5955,3603b974dc347e24,3892158414540013092
5956,e3abb8f785fabf54,16405409440871399252
5957,ec1231a31cb3a010,17010713319162748944
5958,84ab2f413e90a9d7,9559786591293057495
5959,e64849a54c2cd4be,16593593801343030462
5960,00fd10a1ab3fab90,71231455656651664
5961,3c0adc15ee3f6446,4326512378792338502
