case_id,category,cycle,rst,start,input_valid,no_path_in,min_key_occupancy_u16,bottleneck_fidelity_u16,offered_request_load_u16,utilization_imbalance_u16,expected_ready,expected_busy,expected_done,expected_output_valid,expected_invalid_state,expected_stall,expected_no_path_out,expected_state_id,expected_proposed_action,expected_selected_action,expected_profile_payload_hex,expected_switched,expected_dwell_count_sat,notes
integrated_1016,back_to_back_requests,1016,0,1,1,0,16384,58982,32768,32768,0,1,0,0,0,0,0,87,2,2,14399,0,2,locked test H4 trace decision 245
integrated_1017,pipeline_wait,1017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,87,2,2,14399,0,2,registered pipeline wait 1
integrated_1018,pipeline_wait,1018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,87,2,2,14399,0,2,registered pipeline wait 2
integrated_1019,valid_complete,1019,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,91,2,2,14399,0,3,locked test H4 trace decision 245; completion after N+3
integrated_1020,back_to_back_requests,1020,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,91,2,2,14399,0,3,locked test H4 trace decision 246
integrated_1021,pipeline_wait,1021,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,91,2,2,14399,0,3,registered pipeline wait 1
integrated_1022,pipeline_wait,1022,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,91,2,2,14399,0,3,registered pipeline wait 2
integrated_1023,valid_complete,1023,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 246; completion after N+3
integrated_1024,back_to_back_requests,1024,0,1,1,0,0,58982,32768,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 247
integrated_1025,pipeline_wait,1025,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1026,pipeline_wait,1026,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1027,valid_complete,1027,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 247; completion after N+3
integrated_1028,back_to_back_requests,1028,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 248
integrated_1029,pipeline_wait,1029,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 1
integrated_1030,pipeline_wait,1030,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 2
integrated_1031,valid_complete,1031,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 248; completion after N+3
integrated_1032,back_to_back_requests,1032,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 249
integrated_1033,pipeline_wait,1033,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1034,pipeline_wait,1034,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1035,valid_complete,1035,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 249; completion after N+3
integrated_1036,back_to_back_requests,1036,0,1,1,0,0,58982,32768,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 250
integrated_1037,pipeline_wait,1037,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1038,pipeline_wait,1038,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1039,valid_complete,1039,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 250; completion after N+3
integrated_1040,back_to_back_requests,1040,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 251
integrated_1041,pipeline_wait,1041,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 1
integrated_1042,pipeline_wait,1042,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 2
integrated_1043,valid_complete,1043,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 251; completion after N+3
integrated_1044,back_to_back_requests,1044,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 252
integrated_1045,pipeline_wait,1045,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1046,pipeline_wait,1046,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1047,valid_complete,1047,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 252; completion after N+3
integrated_1048,back_to_back_requests,1048,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 253
integrated_1049,pipeline_wait,1049,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1050,pipeline_wait,1050,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1051,valid_complete,1051,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 253; completion after N+3
integrated_1052,back_to_back_requests,1052,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 254
integrated_1053,pipeline_wait,1053,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1054,pipeline_wait,1054,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1055,valid_complete,1055,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 254; completion after N+3
integrated_1056,back_to_back_requests,1056,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 255
integrated_1057,pipeline_wait,1057,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1058,pipeline_wait,1058,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1059,valid_complete,1059,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 255; completion after N+3
integrated_1060,back_to_back_requests,1060,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 256
integrated_1061,pipeline_wait,1061,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1062,pipeline_wait,1062,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1063,valid_complete,1063,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 256; completion after N+3
integrated_1064,back_to_back_requests,1064,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 257
integrated_1065,pipeline_wait,1065,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1066,pipeline_wait,1066,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1067,valid_complete,1067,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 257; completion after N+3
integrated_1068,back_to_back_requests,1068,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 258
integrated_1069,pipeline_wait,1069,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1070,pipeline_wait,1070,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1071,valid_complete,1071,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 258; completion after N+3
integrated_1072,back_to_back_requests,1072,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 259
integrated_1073,pipeline_wait,1073,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1074,pipeline_wait,1074,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1075,valid_complete,1075,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 259; completion after N+3
integrated_1076,back_to_back_requests,1076,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 260
integrated_1077,pipeline_wait,1077,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1078,pipeline_wait,1078,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1079,valid_complete,1079,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 260; completion after N+3
integrated_1080,back_to_back_requests,1080,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 261
integrated_1081,pipeline_wait,1081,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1082,pipeline_wait,1082,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1083,valid_complete,1083,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 261; completion after N+3
integrated_1084,back_to_back_requests,1084,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 262
integrated_1085,pipeline_wait,1085,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1086,pipeline_wait,1086,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1087,valid_complete,1087,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 262; completion after N+3
integrated_1088,back_to_back_requests,1088,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 263
integrated_1089,pipeline_wait,1089,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1090,pipeline_wait,1090,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1091,valid_complete,1091,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 263; completion after N+3
integrated_1092,back_to_back_requests,1092,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 264
integrated_1093,pipeline_wait,1093,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1094,pipeline_wait,1094,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1095,valid_complete,1095,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 264; completion after N+3
integrated_1096,back_to_back_requests,1096,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 265
integrated_1097,pipeline_wait,1097,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1098,pipeline_wait,1098,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1099,valid_complete,1099,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 265; completion after N+3
integrated_1100,back_to_back_requests,1100,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 266
integrated_1101,pipeline_wait,1101,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1102,pipeline_wait,1102,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1103,valid_complete,1103,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 266; completion after N+3
integrated_1104,back_to_back_requests,1104,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 267
integrated_1105,pipeline_wait,1105,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1106,pipeline_wait,1106,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1107,valid_complete,1107,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 267; completion after N+3
integrated_1108,back_to_back_requests,1108,0,1,1,0,0,58982,32768,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 268
integrated_1109,pipeline_wait,1109,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1110,pipeline_wait,1110,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1111,valid_complete,1111,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 268; completion after N+3
integrated_1112,back_to_back_requests,1112,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 269
integrated_1113,pipeline_wait,1113,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 1
integrated_1114,pipeline_wait,1114,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 2
integrated_1115,valid_complete,1115,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 269; completion after N+3
integrated_1116,back_to_back_requests,1116,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 270
integrated_1117,pipeline_wait,1117,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1118,pipeline_wait,1118,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1119,valid_complete,1119,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 270; completion after N+3
integrated_1120,back_to_back_requests,1120,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 271
integrated_1121,pipeline_wait,1121,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1122,pipeline_wait,1122,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1123,valid_complete,1123,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 271; completion after N+3
integrated_1124,back_to_back_requests,1124,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 272
integrated_1125,pipeline_wait,1125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1126,pipeline_wait,1126,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1127,valid_complete,1127,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 272; completion after N+3
integrated_1128,back_to_back_requests,1128,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 273
integrated_1129,pipeline_wait,1129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1130,pipeline_wait,1130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1131,valid_complete,1131,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 273; completion after N+3
integrated_1132,back_to_back_requests,1132,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 274
integrated_1133,pipeline_wait,1133,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1134,pipeline_wait,1134,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1135,valid_complete,1135,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 274; completion after N+3
integrated_1136,back_to_back_requests,1136,0,1,1,0,0,58982,32768,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 275
integrated_1137,pipeline_wait,1137,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1138,pipeline_wait,1138,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1139,valid_complete,1139,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 275; completion after N+3
integrated_1140,back_to_back_requests,1140,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 276
integrated_1141,pipeline_wait,1141,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 1
integrated_1142,pipeline_wait,1142,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 2
integrated_1143,valid_complete,1143,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 276; completion after N+3
integrated_1144,back_to_back_requests,1144,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 277
integrated_1145,pipeline_wait,1145,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1146,pipeline_wait,1146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1147,valid_complete,1147,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 277; completion after N+3
integrated_1148,back_to_back_requests,1148,0,1,1,0,0,58982,0,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 278
integrated_1149,pipeline_wait,1149,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1150,pipeline_wait,1150,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1151,valid_complete,1151,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 278; completion after N+3
integrated_1152,back_to_back_requests,1152,0,1,1,0,0,58982,32768,32768,0,1,0,0,0,0,0,19,2,2,14399,0,3,locked test H4 trace decision 279
integrated_1153,pipeline_wait,1153,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 1
integrated_1154,pipeline_wait,1154,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,2,2,14399,0,3,registered pipeline wait 2
integrated_1155,valid_complete,1155,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 279; completion after N+3
integrated_1156,back_to_back_requests,1156,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 280
integrated_1157,pipeline_wait,1157,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 1
integrated_1158,pipeline_wait,1158,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 2
integrated_1159,valid_complete,1159,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 280; completion after N+3
integrated_1160,back_to_back_requests,1160,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 281
integrated_1161,pipeline_wait,1161,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1162,pipeline_wait,1162,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1163,valid_complete,1163,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 281; completion after N+3
integrated_1164,back_to_back_requests,1164,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 282
integrated_1165,pipeline_wait,1165,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1166,pipeline_wait,1166,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1167,valid_complete,1167,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 282; completion after N+3
integrated_1168,back_to_back_requests,1168,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 283
integrated_1169,pipeline_wait,1169,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1170,pipeline_wait,1170,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1171,valid_complete,1171,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 283; completion after N+3
integrated_1172,back_to_back_requests,1172,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 284
integrated_1173,pipeline_wait,1173,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1174,pipeline_wait,1174,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1175,valid_complete,1175,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 284; completion after N+3
integrated_1176,back_to_back_requests,1176,0,1,1,0,0,58982,16384,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 285
integrated_1177,pipeline_wait,1177,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1178,pipeline_wait,1178,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1179,valid_complete,1179,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 285; completion after N+3
integrated_1180,back_to_back_requests,1180,0,1,1,0,0,58982,32768,32768,0,1,0,0,0,0,0,23,2,2,14399,0,3,locked test H4 trace decision 286
integrated_1181,pipeline_wait,1181,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 1
integrated_1182,pipeline_wait,1182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,2,2,14399,0,3,registered pipeline wait 2
integrated_1183,valid_complete,1183,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 286; completion after N+3
integrated_1184,back_to_back_requests,1184,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,27,2,2,14399,0,3,locked test H4 trace decision 287
integrated_1185,pipeline_wait,1185,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 1
integrated_1186,pipeline_wait,1186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,2,2,14399,0,3,registered pipeline wait 2
integrated_1187,valid_complete,1187,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 287; completion after N+3
integrated_1188,back_to_back_requests,1188,0,1,1,0,0,58982,49151,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 288
integrated_1189,pipeline_wait,1189,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1190,pipeline_wait,1190,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1191,valid_complete,1191,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 288; completion after N+3
integrated_1192,back_to_back_requests,1192,0,1,1,0,0,62914,49151,32768,0,1,0,0,0,0,0,31,2,2,14399,0,3,locked test H4 trace decision 289
integrated_1193,pipeline_wait,1193,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 1
integrated_1194,pipeline_wait,1194,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,2,2,14399,0,3,registered pipeline wait 2
integrated_1195,dwell_switch,1195,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,63,1,1,1B516,1,1,locked test H4 trace decision 289; completion after N+3
integrated_1196,back_to_back_requests,1196,0,1,1,0,0,62914,49151,32768,0,1,0,0,0,0,0,63,1,1,1B516,0,1,locked test H4 trace decision 290
integrated_1197,pipeline_wait,1197,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63,1,1,1B516,0,1,registered pipeline wait 1
integrated_1198,pipeline_wait,1198,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63,1,1,1B516,0,1,registered pipeline wait 2
